Date,Type,Info,cell_info_data,State,OverrideNetworkType
1657567480.0,Walking,"{('LTE', '14374442', '41'): {'MeanLatency': nan, 'MeanThroughput': 41.99239528301886}, ('LTE', '14536214', '115'): {'MeanLatency': 47.627272727272725, 'MeanThroughput': 12.233466666666667}}",{'EARFCN': '66536'},MA,LTE-CA
1685665881.0,Walking,"{('5G', '7593025837', '807'): {'MeanLatency': 58.24545454545454, 'MeanThroughput': 12.044312500000006}}",{'ARFCN': '501390'},CA,Unknown
1658590820.0,Driving,"{('LTE', '32207105', '299'): {'MeanLatency': nan, 'MeanThroughput': 5.3365785714285705}, ('LTE', '32207107', '298'): {'MeanLatency': 62.47272727272727, 'MeanThroughput': 21.954970833333334}}",{'EARFCN': '66736'},MA,LTE-CA
1658110011.0,Walking,"{('LTE', '14397708', '126'): {'MeanLatency': 37.23636363636364, 'MeanThroughput': 49.629250485436906}}",{'EARFCN': '66536'},MA,GHz)
1658092542.0,Walking,"{('5G', '14397708', '126'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '14397708', '126'): {'MeanLatency': 35.16363636363636, 'MeanThroughput': 37.29407641509433}}",{'EARFCN': '66536'},MA,GHz)
1658591952.0,Driving,"{('LTE', '14605592', '256'): {'MeanLatency': nan, 'MeanThroughput': 8.598}, ('LTE', '14599170', '184'): {'MeanLatency': 34.30909090909091, 'MeanThroughput': 10.032904938271605}}",{'EARFCN': '5230'},MA,None
1657732641.0,Static,"{('LTE', '10429443', '54'): {'MeanLatency': 59.463636363636354, 'MeanThroughput': 4.427328888888889}}",{'EARFCN': '66736'},MA,LTE-CA
1658267719.0,Static,"{('LTE', '11037186', '133'): {'MeanLatency': 75.65454545454547, 'MeanThroughput': 3.5209175182481753}}",{'EARFCN': '66736'},MA,LTE-CA
1658081717.0,Walking,"{('5G', '14397708', '126'): {'MeanLatency': nan, 'MeanThroughput': 58.91417105263158}, ('LTE', '14397708', '126'): {'MeanLatency': 32.13636363636363, 'MeanThroughput': 23.82347647058823}}",{'EARFCN': '66536'},MA,GHz)
1658591879.0,Driving,"{('LTE', '9223372036854775807', '274'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '274'): {'MeanLatency': 46.845454545454544, 'MeanThroughput': 45.335219607843165}}",{'ARFCN': '174800'},MA,GHz)
1674510167.0,Walking,"{('5G', '21078793', '284'): {'MeanLatency': 92.37272727272729, 'MeanThroughput': 11.643551724137932}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,GHz)
1657567479.0,Walking,"{('LTE', '17059267', '335'): {'MeanLatency': nan, 'MeanThroughput': 9.736128571428571}, ('5G', '17059267', '335'): {'MeanLatency': nan, 'MeanThroughput': 37.31688529411763}, ('LTE', '16925194', '389'): {'MeanLatency': nan, 'MeanThroughput': 25.047922222222226}, ('5G', '16925194', '389'): {'MeanLatency': 52.936363636363645, 'MeanThroughput': 34.07878636363636}}",{'EARFCN': '700'},MA,GHz)
1657567276.0,Walking,"{('5G', '17060035', '103'): {'MeanLatency': nan, 'MeanThroughput': 43.39426551724139}, ('LTE', '17060035', '103'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '17059267', '335'): {'MeanLatency': nan, 'MeanThroughput': 34.95284666666667}, ('5G', '17059267', '335'): {'MeanLatency': 53.76363636363636, 'MeanThroughput': 45.219612500000004}}",{'EARFCN': '700'},MA,GHz)
1664981401.0,Static,"{('LTE', '9223372036854775807', '560'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '560'): {'MeanLatency': 47.57272727272727, 'MeanThroughput': 4.12557049180328}}",{'ARFCN': '529998'},MA,Advanced
1657735286.0,Static,"{('LTE', '11614210', '224'): {'MeanLatency': 61.21818181818182, 'MeanThroughput': 6.384616521739131}}",{'EARFCN': '66736'},MA,LTE-CA
1658710144.0,Driving,"{('LTE', '14625795', '285'): {'MeanLatency': nan, 'MeanThroughput': 20.972228571428577}, ('LTE', '14625793', '286'): {'MeanLatency': nan, 'MeanThroughput': 25.9195775280899}, ('LTE', '14625794', '287'): {'MeanLatency': 46.97272727272727, 'MeanThroughput': 20.9723}}",{'EARFCN': '5230'},MA,LTE-CA
1657325649.0,Static,"{('LTE', '16940042', '194'): {'MeanLatency': 38.900000000000006, 'MeanThroughput': 5.392381308411216}}",{'EARFCN': '700'},MA,GHz)
1658154788.0,Walking,"{('LTE', '14397713', '126'): {'MeanLatency': 32.154545454545456, 'MeanThroughput': 22.306101818181812}}",{'EARFCN': '2560'},MA,None
1664844648.0,Walking,"{('5G', '21078793', '284'): {'MeanLatency': 73.52727272727272, 'MeanThroughput': 10.269008275862067}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,GHz)
1657323303.0,Static,"{('LTE', '34497537', '384'): {'MeanLatency': 71.14545454545454, 'MeanThroughput': 0.10927210682492579}}",{'EARFCN': '66736'},MA,LTE-CA
1670970434.0,Static,"{('5G', '21078793', '284'): {'MeanLatency': 85.33636363636364, 'MeanThroughput': 4.739659200000001}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,Unknown
1658528593.0,Static,"{('5G', '22403591', '92'): {'MeanLatency': 65.5909090909091, 'MeanThroughput': 50.93043303571428}, ('LTE', '22403591', '92'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '875'},CA,GHz)
1670532132.0,Static,"{('5G', '9223372036854775807', '247'): {'MeanLatency': 121.64545454545454, 'MeanThroughput': 0.0}, ('LTE', '9223372036854775807', '247'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '125900'},MA,GHz)
1662406787.0,Static,"{('5G', '9223372036854775807', '560'): {'MeanLatency': 47.936363636363645, 'MeanThroughput': 5.679794444444446}}",{'ARFCN': '529998'},MA,Unknown
1658103387.0,Static,"{('LTE', '14397720', '127'): {'MeanLatency': nan, 'MeanThroughput': 2.3833}, ('LTE', '14397718', '127'): {'MeanLatency': 37.68181818181819, 'MeanThroughput': 9.399527927927931}}",{'EARFCN': '66536'},MA,GHz)
1657925141.0,Walking,"{('5G', '14374442', '41'): {'MeanLatency': 78.85454545454546, 'MeanThroughput': 37.711860550458724}, ('LTE', '14374442', '41'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '66536'},MA,5G(mmWave)
1658590492.0,Driving,"{('LTE', '14623766', '179'): {'MeanLatency': 41.75454545454546, 'MeanThroughput': 5.72364083333333}}",{'EARFCN': '66536'},MA,GHz)
1658591926.0,Driving,"{('5G', '9223372036854775807', '274'): {'MeanLatency': 42.12727272727273, 'MeanThroughput': 4.49975748031496}, ('LTE', '9223372036854775807', '274'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '174800'},MA,GHz)
1657567555.0,Walking,"{('LTE', '14536214', '115'): {'MeanLatency': nan, 'MeanThroughput': 43.80333225806451}, ('5G', '14536214', '115'): {'MeanLatency': 21.499999999999996, 'MeanThroughput': 148.72980422535213}}",{'EARFCN': '66536'},MA,5G(mmWave)
1658163704.0,Driving,"{('5G', '14351116', '216'): {'MeanLatency': 12.11909090909091, 'MeanThroughput': 70.7562203883495}, ('LTE', '14351116', '216'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '66536'},MA,5G(mmWave)
1658081930.0,Walking,"{('LTE', '14511372', '489'): {'MeanLatency': nan, 'MeanThroughput': 16.023394444444442}, ('LTE', '14508310', '400'): {'MeanLatency': 33.418181818181814, 'MeanThroughput': 21.52372210526316}}",{'EARFCN': '66536'},MA,GHz)
1676834450.0,Walking,"{('5G', '7580885295', '335'): {'MeanLatency': 63.56363636363637, 'MeanThroughput': 27.461422950819667}}",{'ARFCN': '520110'},CA,Unknown
1664773570.0,Static,"{('5G', '61698307', '455'): {'MeanLatency': 80.32, 'MeanThroughput': 61.456872222222216}, ('LTE', '61698307', '455'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '66786'},CA,Unknown
1668119901.0,Walking,"{('5G', '21078793', '284'): {'MeanLatency': 72.72727272727273, 'MeanThroughput': 16.38884195804195}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,Unknown
1682446205.0,Walking,"{('5G', '21078787', '284'): {'MeanLatency': 71.65454545454544, 'MeanThroughput': 55.075215238095225}, ('LTE', '21078787', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '66786'},CA,Unknown
1662424490.0,Static,"{('5G', '16940042', '152'): {'MeanLatency': 53.06666666666666, 'MeanThroughput': 18.756915517241385}, ('LTE', '16940042', '152'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '700'},MA,GHz)
1658590794.0,Driving,"{('LTE', '32207105', '299'): {'MeanLatency': 61.24545454545455, 'MeanThroughput': 23.33751862745098}}",{'EARFCN': '66736'},MA,LTE-CA
1664233066.0,Walking,"{('5G', '21078793', '284'): {'MeanLatency': 104.46363636363638, 'MeanThroughput': 0.45927372262773725}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,Unknown
1657925220.0,Walking,"{('LTE', '14374442', '41'): {'MeanLatency': 37.809090909090905, 'MeanThroughput': 37.608258653846164}}",{'EARFCN': '66536'},MA,GHz)
1662411807.0,Static,"{('5G', '9223372036854775807', '560'): {'MeanLatency': 40.28181818181818, 'MeanThroughput': 8.337240163934428}}",{'ARFCN': '529998'},MA,Unknown
1664923793.0,Static,"{('LTE', '9223372036854775807', '560'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '560'): {'MeanLatency': 49.28181818181818, 'MeanThroughput': 7.069119642857144}}",{'ARFCN': '529998'},,Unknown
1658088562.0,Static,"{('LTE', '14397708', '126'): {'MeanLatency': 39.4, 'MeanThroughput': 13.554982113821142}}",{'EARFCN': '66536'},MA,GHz)
1682365944.0,Static,"{('5G', '7614583087', '35'): {'MeanLatency': 57.21818181818182, 'MeanThroughput': 21.698864227642265}}",{'ARFCN': '501390'},CA,Unknown
1659639717.0,Static,"{('LTE', '9223372036854775807', '247'): {'MeanLatency': 78.23636363636363, 'MeanThroughput': 1.8802289655172408}}",{'ARFCN': '125400'},,GHz)
1658089919.0,Walking,"{('LTE', '14397710', '126'): {'MeanLatency': nan, 'MeanThroughput': 4.0329538461538466}, ('LTE', '14397708', '126'): {'MeanLatency': 34.52727272727273, 'MeanThroughput': 13.375021428571428}}",{'EARFCN': '66536'},MA,GHz)
1657926063.0,Walking,"{('LTE', '14351118', '216'): {'MeanLatency': nan, 'MeanThroughput': 45.70945641025641}, ('5G', '14351118', '216'): {'MeanLatency': 28.872727272727275, 'MeanThroughput': 114.7731640625}}",{'EARFCN': '1025'},MA,5G(mmWave)
1665878781.0,Driving,"{('5G', '9223372036854775807', '548'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '548'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '12519742', '478'): {'MeanLatency': 99.62727272727271, 'MeanThroughput': 0.8737729166666666}}","{'ARFCN': '528696', 'EARFCN': '68786'}",MA,None
1658590550.0,Driving,"{('LTE', '14599948', '314'): {'MeanLatency': 31.727272727272727, 'MeanThroughput': 24.097282692307697}}",{'EARFCN': '66536'},MA,GHz)
1657671835.0,Static,"{('LTE', '34497537', '384'): {'MeanLatency': 63.26363636363637, 'MeanThroughput': 5.924035185185185}}",{'EARFCN': '66736'},MA,LTE-CA
1673738870.0,Static,"{('5G', '21102601', '188'): {'MeanLatency': 52.127272727272725, 'MeanThroughput': 47.42650999999998}, ('LTE', '21102601', '188'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,GHz)
1657926397.0,Walking,"{('LTE', '14406949', '409'): {'MeanLatency': nan, 'MeanThroughput': 33.55561333333333}, ('LTE', '14536214', '115'): {'MeanLatency': nan, 'MeanThroughput': 156.7808238095238}, ('5G', '14536214', '115'): {'MeanLatency': 54.5, 'MeanThroughput': 161.28119701492537}, ('5G', '14374442', '41'): {'MeanLatency': 32.63333333333333, 'MeanThroughput': nan}}",{'EARFCN': '66536'},MA,5G(mmWave)
1667232877.0,Walking,"{('5G', '5388083502', '560'): {'MeanLatency': 54.900000000000006, 'MeanThroughput': 3.2267315384615394}}",{'ARFCN': '529998'},MA,Unknown
1658109916.0,Walking,"{('LTE', '14397708', '126'): {'MeanLatency': 38.53636363636363, 'MeanThroughput': 51.09311960784312}}",{'EARFCN': '66536'},MA,GHz)
