Date,Type,Info,cell_info_data
1669577720.0,Driving,"{('LTE', '9223372036854775807', '370'): {'MeanLatency': nan, 'MeanThroughput': 30.7737188405797}, ('5G', '9223372036854775807', '370'): {'MeanLatency': 33.833333333333336, 'MeanThroughput': 14.680291428571426}, ('LTE', '53910394', '185'): {'MeanLatency': 33.8, 'MeanThroughput': 7.864481249999999}, ('5G', '53910394', '185'): {'MeanLatency': 34.43333333333333, 'MeanThroughput': nan}}","{'ARFCN': '435000', 'EARFCN': '2850'}"
1679522803.0,Walking,"{('5G', '53784596', '134'): {'MeanLatency': nan, 'MeanThroughput': 4.0329538461538466}, ('5G', '53981461', '38'): {'MeanLatency': nan, 'MeanThroughput': 12.392822727272726}, ('5G', '9223372036854775807', '38'): {'MeanLatency': 37.72727272727273, 'MeanThroughput': 11.099303896103898}}","{'EARFCN': '5255', 'ARFCN': '436020'}"
1679525984.0,Driving,"{('5G', '9223372036854775807', '352'): {'MeanLatency': 31.499999999999996, 'MeanThroughput': 79.09673269230765}}",{'ARFCN': '436000'}
1669578628.0,Driving,"{('LTE', '28180737', '197'): {'MeanLatency': 33.09090909090909, 'MeanThroughput': 27.890847540983614}}",{'EARFCN': '66811'}
,,{},{'ARFCN': '635000'}
1682796135.0,Walking,"{('5G', '0', '302'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53805936', '301'): {'MeanLatency': 35.300000000000004, 'MeanThroughput': 15.364477391304346}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1673732812.0,Driving,"{('LTE', '28308521', '132'): {'MeanLatency': 29.642857142857142, 'MeanThroughput': 22.590937398373978}, ('LTE', '9223372036854775807', '132'): {'MeanLatency': 29.1, 'MeanThroughput': nan}}","{'EARFCN': '850', 'ARFCN': '436000'}"
1673732748.0,Driving,"{('5G', '9223372036854775807', '97'): {'MeanLatency': 109.625, 'MeanThroughput': 2.3131272058823527}, ('LTE', '9223372036854775807', '97'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '132'): {'MeanLatency': 47.642857142857146, 'MeanThroughput': nan}}",{'ARFCN': '436000'}
1670611947.0,Static,"{('LTE', '9223372036854775807', '145'): {'MeanLatency': 43.63636363636363, 'MeanThroughput': 12.031833333333333}}",{'ARFCN': '435000'}
1673731074.0,Driving,"{('LTE', '9223372036854775807', '208'): {'MeanLatency': nan, 'MeanThroughput': 15.414287999999999}, ('5G', '9223372036854775807', '208'): {'MeanLatency': 360.8333333333333, 'MeanThroughput': 5.059838372093022}, ('5G', '9223372036854775807', '109'): {'MeanLatency': 130.29999999999998, 'MeanThroughput': nan}, ('5G', '54224249', '208'): {'MeanLatency': 75.89999999999999, 'MeanThroughput': nan}}","{'ARFCN': '436020', 'EARFCN': '2850'}"
1668736717.0,Static,"{('LTE', '103693067', '420'): {'MeanLatency': 31.972727272727266, 'MeanThroughput': 54.49216355140185}}",{'EARFCN': '66961'}
1683402238.0,Driving,"{('5G', '0', '274'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53914736', '266'): {'MeanLatency': 163.98181818181817, 'MeanThroughput': 22.270133944954114}, ('LTE', '53914736', '266'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '0', '266'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1673729357.0,Driving,"{('5G', '9223372036854775807', '49'): {'MeanLatency': 28.818181818181813, 'MeanThroughput': 11.27038661417323}, ('LTE', '9223372036854775807', '49'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '435000'}
1673732904.0,Driving,"{('5G', '9223372036854775807', '133'): {'MeanLatency': nan, 'MeanThroughput': 22.309612765957446}, ('5G', '28308600', '133'): {'MeanLatency': 39.5090909090909, 'MeanThroughput': 22.65641785714286}}","{'ARFCN': '436000', 'EARFCN': '2850'}"
1673729572.0,Driving,"{('5G', '9223372036854775807', '100'): {'MeanLatency': 30.027272727272727, 'MeanThroughput': 11.135241904761902}, ('LTE', '9223372036854775807', '100'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436000'}
1677965242.0,Static,"{('LTE', '53866617', '268'): {'MeanLatency': nan, 'MeanThroughput': 4.641254098360656}, ('LTE', '53866537', '268'): {'MeanLatency': 51.75, 'MeanThroughput': 6.452740384615383}, ('LTE', '9223372036854775807', '267'): {'MeanLatency': 126.48571428571428, 'MeanThroughput': nan}}","{'EARFCN': '850', 'ARFCN': '435000'}"
1669416242.0,Driving,"{('5G', '9223372036854775807', '159'): {'MeanLatency': 73.8, 'MeanThroughput': 36.74922037037037}, ('LTE', '9223372036854775807', '159'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436020'}
1668819038.0,Driving,"{('LTE', '103695135', '425'): {'MeanLatency': 55.50909090909091, 'MeanThroughput': 21.08114791666667}, ('LTE', '103748629', '311'): {'MeanLatency': nan, 'MeanThroughput': 17.384692982456137}}",{'EARFCN': '66961'}
1673732359.0,Static,"{('5G', '9223372036854775807', '428'): {'MeanLatency': 67.51666666666667, 'MeanThroughput': 16.855220661157023}}",{'ARFCN': '635000'}
1673730078.0,Driving,"{('5G', '9223372036854775807', '406'): {'MeanLatency': 53.963636363636354, 'MeanThroughput': 9.784300892857143}}",{'ARFCN': '436020'}
1688085888.0,Static,"{('5G', '0', '127'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '28193066', '196'): {'MeanLatency': 29.345454545454547, 'MeanThroughput': 42.692091071428585}}","{'ARFCN': '435850', 'EARFCN': '850'}"
1673731591.0,Driving,"{('LTE', '9223372036854775807', '396'): {'MeanLatency': 56.03636363636363, 'MeanThroughput': 40.13513451327433}}",{'ARFCN': '635000'}
1669496649.0,Driving,"{('5G', '9223372036854775807', '267'): {'MeanLatency': 34.95454545454546, 'MeanThroughput': 39.281387692307696}, ('5G', '53929848', '121'): {'MeanLatency': nan, 'MeanThroughput': 25.39263947368421}}","{'ARFCN': '436020', 'EARFCN': '2850'}"
1673733887.0,Driving,"{('LTE', '28326520', '175'): {'MeanLatency': 803.3636363636364, 'MeanThroughput': 1.952589655172413}}",{'EARFCN': '2850'}
1673733391.0,Driving,"{('5G', '9223372036854775807', '174'): {'MeanLatency': nan, 'MeanThroughput': 40.592573076923095}, ('LTE', '9223372036854775807', '174'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '176'): {'MeanLatency': 31.88181818181818, 'MeanThroughput': 55.311289655172416}}",{'ARFCN': '436000'}
1673729518.0,Driving,"{('5G', '9223372036854775807', '100'): {'MeanLatency': 29.236363636363638, 'MeanThroughput': 15.947045000000013}, ('LTE', '9223372036854775807', '100'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436000'}
1671313139.0,Driving,"{('LTE', '9223372036854775807', '154'): {'MeanLatency': 54.09090909090909, 'MeanThroughput': 5.789610416666666}, ('LTE', '9223372036854775807', '162'): {'MeanLatency': nan, 'MeanThroughput': 12.474446551724137}}",{'ARFCN': '436000'}
1682796035.0,Walking,"{('5G', '0', '302'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53805936', '301'): {'MeanLatency': 28.636363636363637, 'MeanThroughput': 29.02324107142856}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1668557740.0,Driving,"{('LTE', '28317562', '180'): {'MeanLatency': nan, 'MeanThroughput': 37.93534117647059}, ('LTE', '9223372036854775807', '180'): {'MeanLatency': nan, 'MeanThroughput': 67.94484583333333}, ('5G', '9223372036854775807', '180'): {'MeanLatency': 30.672727272727272, 'MeanThroughput': 54.735531707317065}}","{'EARFCN': '2850', 'ARFCN': '436000'}"
1669577696.0,Driving,"{('LTE', '76806953', '119'): {'MeanLatency': nan, 'MeanThroughput': 53.60851500000001}, ('LTE', '9223372036854775807', '26'): {'MeanLatency': nan, 'MeanThroughput': 37.16328823529411}, ('5G', '9223372036854775807', '26'): {'MeanLatency': nan, 'MeanThroughput': 17.203865625}, ('5G', '9223372036854775807', '370'): {'MeanLatency': 52.96363636363637, 'MeanThroughput': 31.4582}}","{'EARFCN': '850', 'ARFCN': '435000'}"
1669496765.0,Driving,"{('5G', '9223372036854775807', '275'): {'MeanLatency': nan, 'MeanThroughput': 11.283597826086957}, ('LTE', '9223372036854775807', '275'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '279'): {'MeanLatency': 34.8, 'MeanThroughput': 16.620156999999992}, ('LTE', '9223372036854775807', '279'): {'MeanLatency': 26.6, 'MeanThroughput': nan}}",{'ARFCN': '635000'}
1673731644.0,Driving,"{('LTE', '9223372036854775807', '396'): {'MeanLatency': 30.727272727272727, 'MeanThroughput': 43.67364077669902}}",{'ARFCN': '635000'}
1688071961.0,Driving,"{('LTE', '53889144', '494'): {'MeanLatency': 545.5272727272727, 'MeanThroughput': 1.0411893617021277}}",{'EARFCN': '2850'}
1690822742.0,Driving,"{('LTE', '53773353', '251'): {'MeanLatency': nan, 'MeanThroughput': 2.818305}, ('LTE', '0', '419'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53773353', '251'): {'MeanLatency': 73.49090909090908, 'MeanThroughput': 11.729842105263156}, ('5G', '0', '419'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'EARFCN': '850', 'ARFCN': '126490'}"
1680369836.0,Walking,"{('5G', '9223372036854775807', '102'): {'MeanLatency': 33.54545454545454, 'MeanThroughput': 58.49693240740744}}",{'ARFCN': '635000'}
1670097033.0,Walking,"{('LTE', '9223372036854775807', '294'): {'MeanLatency': 33.92727272727273, 'MeanThroughput': 43.492883809523796}}",{'ARFCN': '635000'}
1670101238.0,Driving,"{('5G', '9223372036854775807', '96'): {'MeanLatency': 39.400000000000006, 'MeanThroughput': 47.28521428571428}, ('LTE', '9223372036854775807', '96'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436020'}
1683402462.0,Driving,"{('LTE', '0', '73'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '53914736', '266'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '53801327', '75'): {'MeanLatency': 43.26666666666666, 'MeanThroughput': 1.6492338709677423}, ('LTE', '0', '891'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '53801258', '77'): {'MeanLatency': 23.6, 'MeanThroughput': nan}, ('5G', '53801258', '77'): {'MeanLatency': 30.499999999999996, 'MeanThroughput': nan}}","{'ARFCN': '635000', 'EARFCN': '850'}"
1671313347.0,Driving,"{('5G', '9223372036854775807', '155'): {'MeanLatency': nan, 'MeanThroughput': 6.167888235294117}, ('5G', '9223372036854775807', '180'): {'MeanLatency': nan, 'MeanThroughput': 8.563328333333336}, ('5G', '9223372036854775807', '150'): {'MeanLatency': nan, 'MeanThroughput': 16.104028571428568}, ('LTE', '9223372036854775807', '150'): {'MeanLatency': 50.6, 'MeanThroughput': 19.573026666666667}}",{'ARFCN': '436000'}
1673730986.0,Driving,"{('5G', '9223372036854775807', '107'): {'MeanLatency': 100.33636363636361, 'MeanThroughput': 25.778286805555563}, ('LTE', '9223372036854775807', '107'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436000'}
1673731282.0,Driving,"{('5G', '9223372036854775807', '118'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '382'): {'MeanLatency': 39.690909090909095, 'MeanThroughput': 4.501005309734513}, ('LTE', '9223372036854775807', '382'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '126400'}
1682795886.0,Walking,"{('5G', '0', '302'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53805936', '301'): {'MeanLatency': 28.263636363636365, 'MeanThroughput': 61.03618207547168}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1673731663.0,Driving,"{('LTE', '9223372036854775807', '95'): {'MeanLatency': nan, 'MeanThroughput': 24.375236842105263}, ('LTE', '9223372036854775807', '396'): {'MeanLatency': 62.57500000000001, 'MeanThroughput': 38.38264716981134}}",{'ARFCN': '436020'}
1670705344.0,Walking,"{('5G', '9223372036854775807', '294'): {'MeanLatency': 35.93636363636364, 'MeanThroughput': 47.811255045871576}}",{'ARFCN': '635000'}
1673730391.0,Driving,"{('5G', '9223372036854775807', '168'): {'MeanLatency': 47.14545454545455, 'MeanThroughput': 15.259492537313434}, ('5G', '9223372036854775807', '246'): {'MeanLatency': nan, 'MeanThroughput': 4.901097826086956}, ('LTE', '9223372036854775807', '246'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '435000'}
1674330615.0,Walking,"{('5G', '9223372036854775807', '294'): {'MeanLatency': 28.088888888888885, 'MeanThroughput': 2.8909186915887846}, ('5G', '53899128', '294'): {'MeanLatency': nan, 'MeanThroughput': 5.2424}, ('LTE', '53899128', '294'): {'MeanLatency': nan, 'MeanThroughput': 4.158006896551724}, ('LTE', '9223372036854775807', '294'): {'MeanLatency': 26.8, 'MeanThroughput': 5.2425}}","{'ARFCN': '635000', 'EARFCN': '2850'}"
1680982355.0,Static,"{('LTE', '103689247', '420'): {'MeanLatency': 51.554545454545455, 'MeanThroughput': 13.5109875}}",{'EARFCN': '66961'}
1675544330.0,Driving,"{('5G', '53803385', '330'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '53803385', '330'): {'MeanLatency': nan, 'MeanThroughput': 21.249110526315793}, ('LTE', '9223372036854775807', '330'): {'MeanLatency': nan, 'MeanThroughput': 20.054457499999998}, ('LTE', '9223372036854775807', '228'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '228'): {'MeanLatency': nan, 'MeanThroughput': 14.949921621621622}, ('5G', '9223372036854775807', '330'): {'MeanLatency': 56.29090909090908, 'MeanThroughput': nan}}","{'EARFCN': '2850', 'ARFCN': '435000'}"
1680368834.0,Static,"{('LTE', '9223372036854775807', '102'): {'MeanLatency': 37.163636363636364, 'MeanThroughput': 73.15550093457946}}",{'ARFCN': '436020'}
1670096997.0,Walking,"{('LTE', '9223372036854775807', '294'): {'MeanLatency': 32.654545454545456, 'MeanThroughput': 38.33792752293578}}",{'ARFCN': '635000'}
1670097210.0,Driving,"{('5G', '9223372036854775807', '294'): {'MeanLatency': 32.47272727272727, 'MeanThroughput': 25.98488771929823}, ('LTE', '9223372036854775807', '294'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '635000'}
1683402098.0,Driving,"{('5G', '0', '286'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53942639', '286'): {'MeanLatency': 42.2, 'MeanThroughput': 13.872541592920351}, ('LTE', '53942639', '286'): {'MeanLatency': 77.2, 'MeanThroughput': nan}}","{'ARFCN': '436020', 'EARFCN': '3350'}"
1679525927.0,Driving,"{('5G', '9223372036854775807', '343'): {'MeanLatency': nan, 'MeanThroughput': 8.579439393939394}, ('LTE', '9223372036854775807', '343'): {'MeanLatency': nan, 'MeanThroughput': 7.593558620689656}, ('LTE', '9223372036854775807', '16'): {'MeanLatency': nan, 'MeanThroughput': 2.8340729729729732}, ('LTE', '53897848', '343'): {'MeanLatency': nan, 'MeanThroughput': 3.7868777777777773}, ('5G', '53897848', '343'): {'MeanLatency': 104.0, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '344'): {'MeanLatency': 29.974999999999998, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '344'): {'MeanLatency': 32.06666666666667, 'MeanThroughput': nan}}","{'ARFCN': '436020', 'EARFCN': '2850'}"
1685197069.0,Static,"{('5G', '0', '207'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '28236074', '438'): {'MeanLatency': 71.66363636363636, 'MeanThroughput': 42.73174513274336}, ('5G', '0', '92'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '28236074', '438'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'ARFCN': '436000', 'EARFCN': '850'}"
1673732031.0,Driving,"{('5G', '9223372036854775807', '396'): {'MeanLatency': nan, 'MeanThroughput': 28.142258974358977}, ('5G', '9223372036854775807', '419'): {'MeanLatency': 28.44545454545455, 'MeanThroughput': nan}}",{'ARFCN': '635000'}
1673733630.0,Driving,"{('LTE', '9223372036854775807', '175'): {'MeanLatency': nan, 'MeanThroughput': 17.601303571428573}, ('5G', '9223372036854775807', '175'): {'MeanLatency': 32.57272727272727, 'MeanThroughput': 20.827949315068494}}",{'ARFCN': '436000'}
1682191125.0,Static,"{('5G', '0', '961'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53900074', '358'): {'MeanLatency': 29.77777777777778, 'MeanThroughput': 24.794547747747746}, ('LTE', '53900074', '358'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'ARFCN': '635000', 'EARFCN': '850'}"
1688071999.0,Driving,"{('5G', '0', '288'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53820182', '288'): {'MeanLatency': 33.88181818181818, 'MeanThroughput': 52.968639252336466}}","{'ARFCN': '434910', 'EARFCN': '5255'}"
1688071790.0,Static,"{('LTE', '103690015', '479'): {'MeanLatency': 40.85454545454545, 'MeanThroughput': 36.748422018348634}}",{'EARFCN': '66961'}
1670097072.0,Static,"{('LTE', '9223372036854775807', '294'): {'MeanLatency': 46.56666666666666, 'MeanThroughput': 73.94335233644857}, ('5G', '9223372036854775807', '294'): {'MeanLatency': 77.77142857142857, 'MeanThroughput': nan}}",{'ARFCN': '635000'}
1673730782.0,Driving,"{('LTE', '28312873', '311'): {'MeanLatency': 34.154545454545456, 'MeanThroughput': 40.087965486725665}}",{'EARFCN': '850'}
1688404648.0,Static,"{('5G', '0', '171'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '28308334', '168'): {'MeanLatency': 32.07272727272727, 'MeanThroughput': 26.303700847457627}}","{'ARFCN': '435850', 'EARFCN': '3350'}"
1684002048.0,Driving,"{('5G', '53899049', '62'): {'MeanLatency': 127.51999999999998, 'MeanThroughput': 3.0523705479452055}, ('5G', '0', '1004'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '53899049', '62'): {'MeanLatency': 28.8, 'MeanThroughput': nan}}","{'EARFCN': '850', 'ARFCN': '436020'}"
1670705359.0,Walking,"{('5G', '9223372036854775807', '294'): {'MeanLatency': 28.018181818181816, 'MeanThroughput': 42.27208374999999}, ('LTE', '9223372036854775807', '294'): {'MeanLatency': nan, 'MeanThroughput': 40.316734482758626}}",{'ARFCN': '635000'}
1694975975.0,Driving,"{('5G', '0', '938'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53809263', '375'): {'MeanLatency': nan, 'MeanThroughput': 7.502875862068968}, ('LTE', '53809263', '375'): {'MeanLatency': 117.74545454545454, 'MeanThroughput': nan}, ('LTE', '0', '198'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '53967215', '318'): {'MeanLatency': 53.8, 'MeanThroughput': nan}}","{'ARFCN': '633984', 'EARFCN': '3350'}"
1680368858.0,Static,"{('LTE', '9223372036854775807', '102'): {'MeanLatency': 44.21818181818182, 'MeanThroughput': 72.72200833333332}}",{'ARFCN': '436020'}
1682190156.0,Walking,"{('5G', '0', '591'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53899118', '294'): {'MeanLatency': 29.463636363636365, 'MeanThroughput': 68.3936759259259}}","{'ARFCN': '436020', 'EARFCN': '3350'}"
1694976475.0,Driving,"{('LTE', '54068521', '446'): {'MeanLatency': nan, 'MeanThroughput': 23.218485714285713}, ('LTE', '0', '872'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '54068521', '96'): {'MeanLatency': nan, 'MeanThroughput': 24.022689090909083}, ('LTE', '53801770', '446'): {'MeanLatency': 34.26363636363636, 'MeanThroughput': 20.06809310344828}}","{'EARFCN': '850', 'ARFCN': '633984'}"
1680370248.0,Driving,"{('5G', '9223372036854775807', '62'): {'MeanLatency': 35.081818181818186, 'MeanThroughput': 19.634657272727278}, ('LTE', '9223372036854775807', '62'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436020'}
1674330540.0,Static,"{('5G', '53899128', '294'): {'MeanLatency': nan, 'MeanThroughput': 17.767322222222223}, ('5G', '9223372036854775807', '294'): {'MeanLatency': 35.49090909090909, 'MeanThroughput': 11.159360550458722}}","{'EARFCN': '2850', 'ARFCN': '635000'}"
1671742241.0,Static,"{('LTE', '57912618', '51'): {'MeanLatency': nan, 'MeanThroughput': 29.710066666666666}, ('LTE', '9223372036854775807', '17'): {'MeanLatency': nan, 'MeanThroughput': 30.2291546875}, ('5G', '9223372036854775807', '17'): {'MeanLatency': nan, 'MeanThroughput': 38.01293928571429}, ('5G', '9223372036854775807', '51'): {'MeanLatency': 31.249999999999996, 'MeanThroughput': 35.827283333333334}, ('LTE', '9223372036854775807', '51'): {'MeanLatency': 111.5, 'MeanThroughput': nan}}","{'EARFCN': '850', 'ARFCN': '635000'}"
1688403431.0,Driving,"{('5G', '0', '97'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53946234', '473'): {'MeanLatency': nan, 'MeanThroughput': 6.141240000000001}, ('LTE', '53946234', '473'): {'MeanLatency': 882.4545454545455, 'MeanThroughput': 11.677461363636366}}","{'ARFCN': '434910', 'EARFCN': '2850'}"
1682801726.0,Static,"{('5G', '0', '102'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53916526', '102'): {'MeanLatency': 28.736363636363635, 'MeanThroughput': 7.9490346774193545}}","{'ARFCN': '436020', 'EARFCN': '3350'}"
1673729430.0,Driving,"{('5G', '9223372036854775807', '49'): {'MeanLatency': 35.581818181818186, 'MeanThroughput': 12.96745639097744}}",{'ARFCN': '435000'}
1670097092.0,Static,"{('5G', '9223372036854775807', '294'): {'MeanLatency': 30.5, 'MeanThroughput': 51.38228909090912}}",{'ARFCN': '635000'}
1688403646.0,Driving,"{('LTE', '0', '133'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '53908856', '133'): {'MeanLatency': 26.654545454545453, 'MeanThroughput': 2.5408746153846167}}","{'ARFCN': '633984', 'EARFCN': '2850'}"
1669496612.0,Static,"{('5G', '9223372036854775807', '267'): {'MeanLatency': 29.10909090909091, 'MeanThroughput': 61.93574579439255}}",{'ARFCN': '642332'}
1682796063.0,Walking,"{('5G', '0', '302'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53805936', '301'): {'MeanLatency': 29.863636363636363, 'MeanThroughput': 28.294460330578517}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1673731008.0,Driving,"{('5G', '9223372036854775807', '107'): {'MeanLatency': 56.99090909090909, 'MeanThroughput': 11.489159090909089}, ('LTE', '9223372036854775807', '107'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436000'}
1668889698.0,Driving,"{('LTE', '103829262', '402'): {'MeanLatency': 40.29090909090909, 'MeanThroughput': 33.717510784313724}}",{'EARFCN': '3200'}
1679526257.0,Driving,"{('5G', '9223372036854775807', '193'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '193'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '53798266', '264'): {'MeanLatency': nan, 'MeanThroughput': 2.6887602564102564}, ('LTE', '9223372036854775807', '365'): {'MeanLatency': 116.78, 'MeanThroughput': 4.5704128205128205}, ('LTE', '54369400', '193'): {'MeanLatency': 106.06666666666666, 'MeanThroughput': nan}}","{'ARFCN': '126400', 'EARFCN': '2850'}"
1668553149.0,Driving,"{('LTE', '53822002', '114'): {'MeanLatency': 42.4, 'MeanThroughput': 24.215442857142857}, ('LTE', '53822003', '111'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '850'}
1675531092.0,Static,"{('LTE', '53900074', '358'): {'MeanLatency': nan, 'MeanThroughput': 3.745057142857143}, ('LTE', '9223372036854775807', '358'): {'MeanLatency': nan, 'MeanThroughput': 23.591700000000003}, ('5G', '9223372036854775807', '358'): {'MeanLatency': 30.545454545454547, 'MeanThroughput': 21.748566666666676}, ('5G', '53900074', '358'): {'MeanLatency': nan, 'MeanThroughput': 20.568248717948716}}","{'EARFCN': '850', 'ARFCN': '635000'}"
1690822910.0,Walking,"{('5G', '0', '27'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53773423', '251'): {'MeanLatency': 39.03636363636363, 'MeanThroughput': 4.1250639705882355}}","{'ARFCN': '126490', 'EARFCN': '3350'}"
1673730101.0,Driving,"{('5G', '9223372036854775807', '406'): {'MeanLatency': 31.61818181818182, 'MeanThroughput': 40.778517948717955}, ('LTE', '9223372036854775807', '406'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436020'}
1680371091.0,Walking,"{('5G', '9223372036854775807', '358'): {'MeanLatency': 29.327272727272728, 'MeanThroughput': 41.75468648648649}}",{'ARFCN': '635000'}
1669416223.0,Driving,"{('5G', '9223372036854775807', '303'): {'MeanLatency': nan, 'MeanThroughput': 26.880029090909094}, ('LTE', '9223372036854775807', '303'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '159'): {'MeanLatency': 36.38181818181818, 'MeanThroughput': 37.405975}, ('LTE', '9223372036854775807', '159'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436020'}
1673731836.0,Static,"{('5G', '9223372036854775807', '95'): {'MeanLatency': 30.563636363636363, 'MeanThroughput': 12.40425203252032}}",{'ARFCN': '635000'}
1679526078.0,Driving,"{('5G', '9223372036854775807', '351'): {'MeanLatency': nan, 'MeanThroughput': 28.835976315789473}, ('5G', '9223372036854775807', '192'): {'MeanLatency': 37.24545454545455, 'MeanThroughput': 37.477118518518516}, ('LTE', '9223372036854775807', '192'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436020'}
1683402294.0,Driving,"{('5G', '0', '266'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53914736', '266'): {'MeanLatency': 63.18181818181818, 'MeanThroughput': 34.532511538461534}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1688403814.0,Driving,"{('5G', '0', '150'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '28295976', '150'): {'MeanLatency': nan, 'MeanThroughput': 15.20479666666666}, ('LTE', '28295976', '150'): {'MeanLatency': 45.481818181818184, 'MeanThroughput': 9.927133333333332}}","{'ARFCN': '435850', 'EARFCN': '850'}"
1683402014.0,Static,"{('5G', '0', '288'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53909103', '288'): {'MeanLatency': 95.31818181818181, 'MeanThroughput': 36.605982882882905}, ('LTE', '53909103', '288'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1685197014.0,Static,"{('5G', '0', '92'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '28236074', '438'): {'MeanLatency': 29.300000000000008, 'MeanThroughput': 45.02176788990824}, ('LTE', '28236074', '438'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'ARFCN': '436000', 'EARFCN': '850'}"
1671744090.0,Static,"{('5G', '9223372036854775807', '17'): {'MeanLatency': nan, 'MeanThroughput': 21.587912941176462}, ('LTE', '9223372036854775807', '17'): {'MeanLatency': 40.672727272727265, 'MeanThroughput': 29.099915}}",{'ARFCN': '635000'}
1673729549.0,Driving,"{('5G', '9223372036854775807', '100'): {'MeanLatency': 31.957142857142852, 'MeanThroughput': 8.3884}, ('LTE', '9223372036854775807', '100'): {'MeanLatency': 30.875, 'MeanThroughput': 21.615397368421043}}",{'ARFCN': '436000'}
